order_id,order_date,category,product,unit_price,quantity,revenue,discount_pct,region,sales_channel,payment_method,customer_age,customer_rating,order_month,order_year,day_of_week
ORD103367,2024-12-31,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,Central,Online,UPI,41.0,4.0,2024-12,2024,Tuesday
ORD103988,2024-12-31,Sports,Bicycle,349.0,1,349.0,0.0,North,In-Store,Cash,35.0,5.0,2024-12,2024,Tuesday
ORD101341,2024-12-31,Beauty,Perfume,65.0,1,65.0,0.0,North,Online,Debit Card,18.0,5.0,2024-12,2024,Tuesday
ORD100370,2024-12-31,Sports,Running Shoes,79.0,1,79.0,0.0,Central,Online,Credit Card,36.0,4.0,2024-12,2024,Tuesday
ORD101762,2025-01-01,Beauty,Moisturizer,20.9,1,20.9,0.05,West,In-Store,Credit Card,52.0,4.0,2025-01,2025,Wednesday
ORD103041,2025-01-01,Sports,Dumbbells,40.5,2,81.0,0.1,East,Online,Debit Card,60.0,5.0,2025-01,2025,Wednesday
ORD104542,2025-01-01,Electronics,Headphones,41.65,1,41.65,0.15,South,Online,UPI,37.0,5.0,2025-01,2025,Wednesday
ORD103403,2025-01-01,Beauty,Sunscreen,16.0,1,16.0,0.0,East,Online,Cash,36.0,2.0,2025-01,2025,Wednesday
ORD102700,2025-01-01,Sports,Tent,129.0,2,258.0,0.0,Central,Online,Cash,22.0,3.0,2025-01,2025,Wednesday
ORD100295,2025-01-01,Beauty,Perfume,65.0,1,65.0,0.0,East,Online,Debit Card,30.0,4.0,2025-01,2025,Wednesday
ORD103112,2025-01-01,Apparel,Jeans,40.5,2,81.0,0.1,North,Online,Wallet,29.0,5.0,2025-01,2025,Wednesday
ORD104947,2025-01-01,Sports,Dumbbells,42.75,1,42.75,0.05,West,Online,Credit Card,31.0,5.0,2025-01,2025,Wednesday
ORD102396,2025-01-01,Electronics,Smartwatch,179.1,1,179.1,0.1,North,Online,Credit Card,18.0,4.0,2025-01,2025,Wednesday
ORD104606,2025-01-01,Electronics,Smartwatch,179.1,1,179.1,0.1,West,In-Store,Wallet,18.0,4.0,2025-01,2025,Wednesday
ORD100040,2025-01-01,Apparel,Jeans,45.0,1,45.0,0.0,North,Online,Credit Card,55.0,5.0,2025-01,2025,Wednesday
ORD103679,2025-01-01,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,Central,In-Store,Debit Card,57.0,2.0,2025-01,2025,Wednesday
ORD104131,2025-01-02,Sports,Dumbbells,45.0,2,90.0,0.0,West,In-Store,Debit Card,29.0,4.0,2025-01,2025,Thursday
ORD102970,2025-01-02,Apparel,Jeans,40.5,1,40.5,0.1,East,Online,Debit Card,50.0,4.0,2025-01,2025,Thursday
ORD102843,2025-01-02,Beauty,Sunscreen,16.0,2,32.0,0.0,Central,In-Store,Debit Card,51.0,5.0,2025-01,2025,Thursday
ORD103452,2025-01-02,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,West,Online,Debit Card,58.0,4.0,2025-01,2025,Thursday
ORD102710,2025-01-02,Home & Kitchen,Air Fryer,80.1,2,160.2,0.1,South,Online,Credit Card,36.0,5.0,2025-01,2025,Thursday
ORD101582,2025-01-02,Apparel,T-Shirt,15.0,1,15.0,0.0,North,Online,Debit Card,31.0,3.0,2025-01,2025,Thursday
ORD104585,2025-01-02,Apparel,Jacket,89.0,1,89.0,0.0,North,In-Store,Credit Card,41.0,5.0,2025-01,2025,Thursday
ORD101928,2025-01-02,Sports,Yoga Mat,25.0,1,25.0,0.0,South,In-Store,Debit Card,34.0,3.0,2025-01,2025,Thursday
ORD101339,2025-01-02,Sports,Tent,122.55,1,122.55,0.05,East,Online,Debit Card,32.0,5.0,2025-01,2025,Thursday
ORD101856,2025-01-02,Apparel,Dress,44.0,2,88.0,0.2,North,Online,Credit Card,33.0,5.0,2025-01,2025,Thursday
ORD100233,2025-01-03,Beauty,Moisturizer,22.0,4,88.0,0.0,West,Online,Wallet,29.0,5.0,2025-01,2025,Friday
ORD103431,2025-01-03,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,North,Online,UPI,66.0,4.0,2025-01,2025,Friday
ORD103642,2025-01-03,Home & Kitchen,Cookware Set,122.55,2,245.1,0.05,North,Online,Debit Card,32.0,4.0,2025-01,2025,Friday
ORD102077,2025-01-03,Sports,Tent,129.0,1,129.0,0.0,West,Online,Credit Card,28.0,4.0,2025-01,2025,Friday
ORD102163,2025-01-03,Apparel,Jeans,45.0,2,90.0,0.0,East,Online,Credit Card,44.0,5.0,2025-01,2025,Friday
ORD104742,2025-01-03,Apparel,Sneakers,65.0,1,65.0,0.0,North,In-Store,Debit Card,37.0,5.0,2025-01,2025,Friday
ORD101870,2025-01-03,Sports,Tent,129.0,1,129.0,0.0,West,In-Store,Debit Card,50.0,5.0,2025-01,2025,Friday
ORD100038,2025-01-03,Sports,Bicycle,314.1,2,628.2,0.1,North,Online,Debit Card,18.0,4.0,2025-01,2025,Friday
ORD103825,2025-01-04,Sports,Running Shoes,79.0,1,79.0,0.0,Central,Online,Cash,44.0,5.0,2025-01,2025,Saturday
ORD104730,2025-01-04,Beauty,Perfume,65.0,1,65.0,0.0,South,In-Store,Credit Card,18.0,4.0,2025-01,2025,Saturday
ORD103981,2025-01-04,Sports,Tent,109.65,2,219.3,0.15,North,Online,Credit Card,43.0,3.0,2025-01,2025,Saturday
ORD104420,2025-01-04,Electronics,Headphones,49.0,1,49.0,0.0,East,Online,Credit Card,18.0,4.0,2025-01,2025,Saturday
ORD104825,2025-01-04,Beauty,Moisturizer,22.0,1,22.0,0.0,West,Online,Credit Card,32.0,4.0,2025-01,2025,Saturday
ORD103918,2025-01-04,Electronics,Smartwatch,189.05,1,189.05,0.05,East,In-Store,Debit Card,44.0,4.0,2025-01,2025,Saturday
ORD103875,2025-01-04,Home & Kitchen,Blender,39.0,1,39.0,0.0,South,Online,UPI,43.0,3.0,2025-01,2025,Saturday
ORD102487,2025-01-04,Beauty,Lipstick,18.0,2,36.0,0.0,East,Online,Debit Card,34.0,3.0,2025-01,2025,Saturday
ORD104450,2025-01-04,Electronics,Tablet,349.0,1,349.0,0.0,Central,In-Store,Credit Card,40.0,5.0,2025-01,2025,Saturday
ORD103629,2025-01-04,Apparel,Sneakers,65.0,5,325.0,0.0,Central,In-Store,Cash,18.0,5.0,2025-01,2025,Saturday
ORD102435,2025-01-05,Beauty,Lipstick,14.4,1,14.4,0.2,South,Online,Credit Card,31.0,4.0,2025-01,2025,Sunday
ORD100130,2025-01-05,Home & Kitchen,Coffee Maker,50.15,1,50.15,0.15,Central,Online,Cash,42.0,4.0,2025-01,2025,Sunday
ORD101523,2025-01-05,Electronics,Laptop,949.05,1,949.05,0.05,North,Online,UPI,42.0,4.0,2025-01,2025,Sunday
ORD100651,2025-01-05,Apparel,Dress,49.5,1,49.5,0.1,North,Online,UPI,37.0,1.0,2025-01,2025,Sunday
ORD104910,2025-01-05,Home & Kitchen,Blender,31.2,1,31.2,0.2,West,Online,Cash,38.0,5.0,2025-01,2025,Sunday
ORD101578,2025-01-05,Home & Kitchen,Blender,39.0,1,39.0,0.0,East,Online,UPI,45.0,5.0,2025-01,2025,Sunday
ORD104746,2025-01-05,Beauty,Lipstick,18.0,2,36.0,0.0,South,In-Store,Credit Card,24.0,5.0,2025-01,2025,Sunday
ORD102804,2025-01-05,Home & Kitchen,Vacuum,149.0,2,298.0,0.0,Central,Online,UPI,36.0,5.0,2025-01,2025,Sunday
ORD103279,2025-01-05,Electronics,Smartwatch,179.1,1,179.1,0.1,North,Online,Credit Card,28.0,3.0,2025-01,2025,Sunday
ORD102500,2025-01-05,Electronics,Headphones,49.0,2,98.0,0.0,North,Online,UPI,43.0,5.0,2025-01,2025,Sunday
ORD101228,2025-01-05,Beauty,Shampoo,10.2,1,10.2,0.15,East,Online,Credit Card,39.0,4.0,2025-01,2025,Sunday
ORD103649,2025-01-06,Apparel,Dress,55.0,2,110.0,0.0,Central,Online,Debit Card,51.0,4.0,2025-01,2025,Monday
ORD100553,2025-01-06,Apparel,Dress,52.25,1,52.25,0.05,West,In-Store,Debit Card,29.0,5.0,2025-01,2025,Monday
ORD104129,2025-01-06,Home & Kitchen,Blender,39.0,1,39.0,0.0,North,Online,Debit Card,31.0,4.0,2025-01,2025,Monday
ORD102240,2025-01-06,Electronics,Laptop,949.05,2,1898.1,0.05,Central,Online,Debit Card,30.0,2.0,2025-01,2025,Monday
ORD100596,2025-01-06,Sports,Bicycle,349.0,1,349.0,0.0,West,Online,Debit Card,37.0,5.0,2025-01,2025,Monday
ORD100537,2025-01-06,Apparel,Dress,55.0,2,110.0,0.0,East,Online,Debit Card,48.0,4.0,2025-01,2025,Monday
ORD104502,2025-01-06,Sports,Yoga Mat,25.0,1,25.0,0.0,West,Online,Credit Card,31.0,4.0,2025-01,2025,Monday
ORD101854,2025-01-07,Apparel,Jeans,40.5,2,81.0,0.1,Central,Online,Cash,38.0,5.0,2025-01,2025,Tuesday
ORD102625,2025-01-07,Sports,Running Shoes,75.05,1,75.05,0.05,West,In-Store,Debit Card,41.0,4.0,2025-01,2025,Tuesday
ORD102214,2025-01-07,Electronics,Tablet,349.0,1,349.0,0.0,South,In-Store,Cash,42.0,3.0,2025-01,2025,Tuesday
ORD100514,2025-01-07,Sports,Running Shoes,71.1,1,71.1,0.1,East,In-Store,Credit Card,30.0,4.0,2025-01,2025,Tuesday
ORD104270,2025-01-07,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,Central,In-Store,Debit Card,27.0,4.0,2025-01,2025,Tuesday
ORD103695,2025-01-07,Apparel,Sneakers,61.75,1,61.75,0.05,South,In-Store,Wallet,34.0,4.0,2025-01,2025,Tuesday
ORD102802,2025-01-07,Apparel,Dress,52.25,1,52.25,0.05,Central,Online,Cash,32.0,5.0,2025-01,2025,Tuesday
ORD103540,2025-01-07,Beauty,Lipstick,18.0,4,72.0,0.0,Central,In-Store,Cash,46.0,4.0,2025-01,2025,Tuesday
ORD103730,2025-01-08,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,Central,Online,UPI,22.0,4.0,2025-01,2025,Wednesday
ORD101281,2025-01-08,Apparel,Sneakers,61.75,3,185.25,0.05,West,In-Store,Credit Card,26.0,3.0,2025-01,2025,Wednesday
ORD104120,2025-01-08,Apparel,Jacket,89.0,2,178.0,0.0,Central,Online,UPI,26.0,5.0,2025-01,2025,Wednesday
ORD103322,2025-01-08,Apparel,Jeans,45.0,1,45.0,0.0,South,Online,Credit Card,43.0,5.0,2025-01,2025,Wednesday
ORD103443,2025-01-08,Electronics,Headphones,41.65,4,166.6,0.15,North,In-Store,Credit Card,31.0,5.0,2025-01,2025,Wednesday
ORD101598,2025-01-08,Apparel,T-Shirt,15.0,1,15.0,0.0,South,Online,UPI,50.0,3.0,2025-01,2025,Wednesday
ORD102067,2025-01-08,Home & Kitchen,Blender,31.2,2,62.4,0.2,Central,In-Store,Debit Card,52.0,5.0,2025-01,2025,Wednesday
ORD103896,2025-01-08,Electronics,Tablet,314.1,2,628.2,0.1,East,In-Store,UPI,42.0,5.0,2025-01,2025,Wednesday
ORD104295,2025-01-08,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,South,In-Store,UPI,28.0,5.0,2025-01,2025,Wednesday
ORD101682,2025-01-08,Apparel,T-Shirt,13.5,2,27.0,0.1,Central,Online,Debit Card,46.0,5.0,2025-01,2025,Wednesday
ORD104660,2025-01-09,Beauty,Shampoo,12.0,1,12.0,0.0,Central,Online,Credit Card,24.0,4.0,2025-01,2025,Thursday
ORD101092,2025-01-09,Apparel,Dress,49.5,2,99.0,0.1,South,Online,Wallet,25.0,5.0,2025-01,2025,Thursday
ORD104395,2025-01-10,Sports,Dumbbells,38.25,1,38.25,0.15,West,Online,UPI,40.0,5.0,2025-01,2025,Friday
ORD104216,2025-01-10,Apparel,Jacket,84.55,1,84.55,0.05,North,Online,UPI,37.0,4.0,2025-01,2025,Friday
ORD104292,2025-01-10,Sports,Yoga Mat,22.5,1,22.5,0.1,North,In-Store,Debit Card,43.0,2.0,2025-01,2025,Friday
ORD102382,2025-01-10,Apparel,Jeans,40.5,1,40.5,0.1,Central,In-Store,Wallet,25.0,4.0,2025-01,2025,Friday
ORD100213,2025-01-10,Electronics,Headphones,49.0,1,49.0,0.0,East,Online,UPI,56.0,4.0,2025-01,2025,Friday
ORD102617,2025-01-10,Electronics,Tablet,314.1,1,314.1,0.1,Central,In-Store,Credit Card,36.0,2.0,2025-01,2025,Friday
ORD103049,2025-01-10,Apparel,Dress,55.0,1,55.0,0.0,South,In-Store,Debit Card,36.0,3.0,2025-01,2025,Friday
ORD100384,2025-01-10,Sports,Yoga Mat,22.5,3,67.5,0.1,West,Online,Credit Card,42.0,2.0,2025-01,2025,Friday
ORD103816,2025-01-11,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,Central,In-Store,Debit Card,37.0,5.0,2025-01,2025,Saturday
ORD102388,2025-01-11,Home & Kitchen,Blender,37.05,2,74.1,0.05,South,In-Store,Credit Card,42.0,4.0,2025-01,2025,Saturday
ORD102255,2025-01-11,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,South,In-Store,Wallet,33.0,4.0,2025-01,2025,Saturday
ORD102409,2025-01-11,Electronics,Headphones,49.0,1,49.0,0.0,Central,Online,UPI,24.0,4.0,2025-01,2025,Saturday
ORD102061,2025-01-11,Apparel,Dress,55.0,1,55.0,0.0,East,Online,UPI,29.0,5.0,2025-01,2025,Saturday
ORD103768,2025-01-11,Electronics,Smartwatch,169.15,2,338.3,0.15,Central,Online,Wallet,32.0,2.0,2025-01,2025,Saturday
ORD103425,2025-01-12,Apparel,Dress,55.0,2,110.0,0.0,North,Online,Debit Card,31.0,4.0,2025-01,2025,Sunday
ORD100972,2025-01-12,Beauty,Shampoo,10.8,1,10.8,0.1,North,Online,UPI,37.0,5.0,2025-01,2025,Sunday
ORD100090,2025-01-12,Sports,Yoga Mat,25.0,1,25.0,0.0,Central,Online,Credit Card,23.0,5.0,2025-01,2025,Sunday
ORD103893,2025-01-12,Apparel,Jeans,36.0,1,36.0,0.2,East,In-Store,Credit Card,30.0,4.0,2025-01,2025,Sunday
ORD103183,2025-01-12,Home & Kitchen,Air Fryer,80.1,3,240.3,0.1,West,Online,Credit Card,18.0,3.0,2025-01,2025,Sunday
ORD103382,2025-01-12,Apparel,Jacket,89.0,1,89.0,0.0,East,In-Store,UPI,47.0,4.0,2025-01,2025,Sunday
ORD100786,2025-01-12,Electronics,Tablet,349.0,2,698.0,0.0,North,Online,UPI,35.0,3.0,2025-01,2025,Sunday
ORD100325,2025-01-12,Beauty,Sunscreen,16.0,1,16.0,0.0,South,In-Store,Cash,47.0,5.0,2025-01,2025,Sunday
ORD101500,2025-01-12,Sports,Dumbbells,45.0,1,45.0,0.0,South,In-Store,Credit Card,52.0,4.0,2025-01,2025,Sunday
ORD101207,2025-01-12,Sports,Dumbbells,45.0,1,45.0,0.0,North,Online,Debit Card,31.0,5.0,2025-01,2025,Sunday
ORD103596,2025-01-12,Electronics,Headphones,49.0,1,49.0,0.0,Central,Online,Credit Card,27.0,3.0,2025-01,2025,Sunday
ORD103849,2025-01-13,Sports,Tent,129.0,1,129.0,0.0,South,Online,UPI,25.0,5.0,2025-01,2025,Monday
ORD101617,2025-01-13,Electronics,Smartwatch,199.0,1,199.0,0.0,South,In-Store,Credit Card,18.0,5.0,2025-01,2025,Monday
ORD102852,2025-01-13,Beauty,Lipstick,18.0,1,18.0,0.0,Central,In-Store,Cash,42.0,2.0,2025-01,2025,Monday
ORD104754,2025-01-13,Home & Kitchen,Blender,39.0,1,39.0,0.0,South,Online,Credit Card,29.0,5.0,2025-01,2025,Monday
ORD104266,2025-01-13,Electronics,Laptop,849.15,2,1698.3,0.15,North,Online,Debit Card,20.0,4.0,2025-01,2025,Monday
ORD103490,2025-01-13,Beauty,Lipstick,16.2,1,16.2,0.1,West,Online,Cash,44.0,4.0,2025-01,2025,Monday
ORD104224,2025-01-13,Apparel,Jacket,89.0,5,445.0,0.0,West,Online,Debit Card,31.0,4.0,2025-01,2025,Monday
ORD103257,2025-01-13,Apparel,Jeans,45.0,1,45.0,0.0,Central,Online,Credit Card,44.0,4.0,2025-01,2025,Monday
ORD100339,2025-01-14,Sports,Bicycle,349.0,2,698.0,0.0,South,In-Store,Credit Card,50.0,4.0,2025-01,2025,Tuesday
ORD102518,2025-01-14,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,East,Online,Cash,22.0,4.0,2025-01,2025,Tuesday
ORD102772,2025-01-14,Beauty,Lipstick,16.2,2,32.4,0.1,Central,In-Store,Wallet,41.0,5.0,2025-01,2025,Tuesday
ORD101290,2025-01-15,Home & Kitchen,Blender,31.2,2,62.4,0.2,South,Online,Debit Card,36.0,5.0,2025-01,2025,Wednesday
ORD104819,2025-01-15,Sports,Bicycle,279.2,3,837.6,0.2,South,In-Store,UPI,36.0,4.0,2025-01,2025,Wednesday
ORD102381,2025-01-15,Beauty,Perfume,65.0,2,130.0,0.0,West,Online,Credit Card,27.0,5.0,2025-01,2025,Wednesday
ORD101911,2025-01-15,Apparel,Sneakers,65.0,4,260.0,0.0,North,In-Store,UPI,31.0,4.0,2025-01,2025,Wednesday
ORD104070,2025-01-15,Beauty,Perfume,65.0,1,65.0,0.0,Central,Online,UPI,32.0,4.0,2025-01,2025,Wednesday
ORD103756,2025-01-15,Apparel,Sneakers,65.0,1,65.0,0.0,South,Online,Credit Card,35.0,5.0,2025-01,2025,Wednesday
ORD100759,2025-01-15,Home & Kitchen,Air Fryer,84.55,1,84.55,0.05,West,Online,Credit Card,29.0,4.0,2025-01,2025,Wednesday
ORD103789,2025-01-16,Sports,Tent,109.65,1,109.65,0.15,North,Online,Credit Card,18.0,5.0,2025-01,2025,Thursday
ORD103678,2025-01-16,Beauty,Moisturizer,18.7,1,18.7,0.15,West,In-Store,Debit Card,18.0,5.0,2025-01,2025,Thursday
ORD104758,2025-01-16,Home & Kitchen,Vacuum,134.1,2,268.2,0.1,East,In-Store,UPI,31.0,1.0,2025-01,2025,Thursday
ORD104704,2025-01-17,Home & Kitchen,Vacuum,134.1,2,268.2,0.1,East,Online,Wallet,23.0,4.0,2025-01,2025,Friday
ORD104169,2025-01-17,Home & Kitchen,Air Fryer,84.55,1,84.55,0.05,North,Online,Wallet,39.0,5.0,2025-01,2025,Friday
ORD100235,2025-01-17,Electronics,Tablet,349.0,2,698.0,0.0,West,Online,Debit Card,23.0,3.0,2025-01,2025,Friday
ORD104403,2025-01-17,Apparel,T-Shirt,14.25,1,14.25,0.05,South,In-Store,UPI,18.0,5.0,2025-01,2025,Friday
ORD104137,2025-01-17,Beauty,Perfume,65.0,5,325.0,0.0,North,Online,Credit Card,18.0,4.0,2025-01,2025,Friday
ORD102418,2025-01-17,Electronics,Smartphone,664.05,2,1328.1,0.05,North,In-Store,UPI,26.0,4.0,2025-01,2025,Friday
ORD100419,2025-01-17,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,Central,Online,Wallet,18.0,4.0,2025-01,2025,Friday
ORD103646,2025-01-17,Sports,Yoga Mat,25.0,4,100.0,0.0,West,Online,Wallet,27.0,4.0,2025-01,2025,Friday
ORD102245,2025-01-18,Sports,Yoga Mat,21.25,1,21.25,0.15,West,In-Store,Debit Card,26.0,5.0,2025-01,2025,Saturday
ORD100317,2025-01-18,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,West,Online,UPI,33.0,5.0,2025-01,2025,Saturday
ORD100638,2025-01-18,Apparel,T-Shirt,14.25,1,14.25,0.05,East,Online,Credit Card,37.0,4.0,2025-01,2025,Saturday
ORD104902,2025-01-18,Apparel,Jacket,89.0,1,89.0,0.0,Central,In-Store,Wallet,46.0,4.0,2025-01,2025,Saturday
ORD103140,2025-01-19,Beauty,Perfume,55.25,1,55.25,0.15,West,Online,Cash,45.0,5.0,2025-01,2025,Sunday
ORD103326,2025-01-19,Home & Kitchen,Blender,39.0,3,117.0,0.0,West,Online,Debit Card,24.0,4.0,2025-01,2025,Sunday
ORD100812,2025-01-19,Beauty,Perfume,65.0,1,65.0,0.0,West,In-Store,Cash,22.0,5.0,2025-01,2025,Sunday
ORD101719,2025-01-19,Sports,Bicycle,331.55,1,331.55,0.05,North,In-Store,Debit Card,31.0,5.0,2025-01,2025,Sunday
ORD104265,2025-01-20,Sports,Dumbbells,45.0,1,45.0,0.0,North,Online,Cash,27.0,2.0,2025-01,2025,Monday
ORD102139,2025-01-20,Electronics,Smartwatch,199.0,2,398.0,0.0,Central,Online,UPI,18.0,5.0,2025-01,2025,Monday
ORD100323,2025-01-20,Electronics,Tablet,296.65,2,593.3,0.15,East,Online,Credit Card,52.0,5.0,2025-01,2025,Monday
ORD100643,2025-01-20,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,East,Online,Debit Card,23.0,4.0,2025-01,2025,Monday
ORD100562,2025-01-20,Electronics,Smartphone,664.05,1,664.05,0.05,Central,In-Store,Credit Card,38.0,5.0,2025-01,2025,Monday
ORD100026,2025-01-20,Apparel,Jeans,40.5,2,81.0,0.1,East,In-Store,Debit Card,25.0,4.0,2025-01,2025,Monday
ORD102816,2025-01-21,Home & Kitchen,Blender,33.15,1,33.15,0.15,North,Online,Debit Card,32.0,5.0,2025-01,2025,Tuesday
ORD103623,2025-01-21,Sports,Tent,122.55,2,245.1,0.05,South,Online,Credit Card,51.0,4.0,2025-01,2025,Tuesday
ORD104831,2025-01-21,Electronics,Smartwatch,199.0,1,199.0,0.0,South,Online,Credit Card,18.0,5.0,2025-01,2025,Tuesday
ORD100448,2025-01-21,Apparel,Jacket,89.0,2,178.0,0.0,North,Online,Cash,20.0,5.0,2025-01,2025,Tuesday
ORD101320,2025-01-21,Sports,Tent,129.0,1,129.0,0.0,Central,In-Store,Wallet,18.0,3.0,2025-01,2025,Tuesday
ORD102514,2025-01-21,Home & Kitchen,Blender,39.0,1,39.0,0.0,Central,Online,Cash,27.0,5.0,2025-01,2025,Tuesday
ORD100421,2025-01-21,Sports,Running Shoes,71.1,1,71.1,0.1,East,Online,Debit Card,35.0,4.0,2025-01,2025,Tuesday
ORD104639,2025-01-21,Beauty,Moisturizer,22.0,1,22.0,0.0,East,Online,Debit Card,33.0,3.0,2025-01,2025,Tuesday
ORD101948,2025-01-21,Apparel,Dress,55.0,1,55.0,0.0,West,In-Store,Debit Card,34.0,3.0,2025-01,2025,Tuesday
ORD102862,2025-01-22,Beauty,Lipstick,17.1,2,34.2,0.05,South,Online,Credit Card,50.0,5.0,2025-01,2025,Wednesday
ORD103239,2025-01-22,Sports,Bicycle,349.0,2,698.0,0.0,South,In-Store,Credit Card,18.0,4.0,2025-01,2025,Wednesday
ORD102099,2025-01-22,Beauty,Moisturizer,22.0,1,22.0,0.0,West,In-Store,Debit Card,36.0,4.0,2025-01,2025,Wednesday
ORD102900,2025-01-22,Electronics,Smartphone,699.0,1,699.0,0.0,Central,Online,Credit Card,34.0,4.0,2025-01,2025,Wednesday
ORD104281,2025-01-22,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,West,Online,Credit Card,23.0,4.0,2025-01,2025,Wednesday
ORD103253,2025-01-22,Beauty,Perfume,65.0,1,65.0,0.0,East,In-Store,UPI,26.0,3.0,2025-01,2025,Wednesday
ORD104233,2025-01-22,Sports,Running Shoes,79.0,1,79.0,0.0,South,Online,Credit Card,32.0,1.0,2025-01,2025,Wednesday
ORD103219,2025-01-22,Electronics,Smartphone,699.0,2,1398.0,0.0,North,Online,Credit Card,56.0,3.0,2025-01,2025,Wednesday
ORD100618,2025-01-23,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,East,In-Store,Credit Card,30.0,5.0,2025-01,2025,Thursday
ORD103365,2025-01-23,Apparel,Jacket,71.2,2,142.4,0.2,West,In-Store,Wallet,39.0,3.0,2025-01,2025,Thursday
ORD103186,2025-01-23,Home & Kitchen,Blender,39.0,1,39.0,0.0,South,Online,Cash,27.0,3.0,2025-01,2025,Thursday
ORD100579,2025-01-23,Sports,Dumbbells,42.75,1,42.75,0.05,Central,Online,UPI,35.0,4.0,2025-01,2025,Thursday
ORD104071,2025-01-23,Apparel,Dress,49.5,2,99.0,0.1,Central,In-Store,Cash,38.0,5.0,2025-01,2025,Thursday
ORD102173,2025-01-23,Electronics,Laptop,999.0,1,999.0,0.0,Central,Online,Credit Card,28.0,4.0,2025-01,2025,Thursday
ORD102632,2025-01-24,Apparel,Jacket,75.65,2,151.3,0.15,Central,In-Store,Cash,22.0,3.0,2025-01,2025,Friday
ORD104785,2025-01-24,Electronics,Tablet,314.1,1,314.1,0.1,South,In-Store,UPI,50.0,4.0,2025-01,2025,Friday
ORD101373,2025-01-24,Beauty,Shampoo,12.0,1,12.0,0.0,East,Online,Wallet,29.0,4.0,2025-01,2025,Friday
ORD102043,2025-01-24,Beauty,Perfume,58.5,1,58.5,0.1,North,Online,Credit Card,51.0,4.0,2025-01,2025,Friday
ORD102983,2025-01-24,Sports,Tent,116.1,1,116.1,0.1,North,In-Store,UPI,19.0,4.0,2025-01,2025,Friday
ORD104547,2025-01-25,Apparel,Jacket,89.0,1,89.0,0.0,Central,Online,UPI,18.0,3.0,2025-01,2025,Saturday
ORD104110,2025-01-25,Beauty,Sunscreen,13.6,1,13.6,0.15,Central,Online,Debit Card,19.0,2.0,2025-01,2025,Saturday
ORD104657,2025-01-26,Apparel,Jacket,89.0,1,89.0,0.0,Central,In-Store,Credit Card,27.0,3.0,2025-01,2025,Sunday
ORD101566,2025-01-26,Apparel,Jeans,45.0,2,90.0,0.0,North,Online,Debit Card,24.0,4.0,2025-01,2025,Sunday
ORD103990,2025-01-26,Apparel,Sneakers,65.0,1,65.0,0.0,East,In-Store,Credit Card,26.0,5.0,2025-01,2025,Sunday
ORD103182,2025-01-26,Electronics,Headphones,49.0,2,98.0,0.0,East,In-Store,Credit Card,26.0,4.0,2025-01,2025,Sunday
ORD104246,2025-01-26,Sports,Running Shoes,75.05,1,75.05,0.05,East,Online,UPI,30.0,4.0,2025-01,2025,Sunday
ORD104511,2025-01-26,Beauty,Perfume,65.0,1,65.0,0.0,North,In-Store,Credit Card,40.0,3.0,2025-01,2025,Sunday
ORD101908,2025-01-26,Apparel,Jeans,40.5,1,40.5,0.1,Central,Online,Debit Card,53.0,4.0,2025-01,2025,Sunday
ORD101527,2025-01-26,Beauty,Perfume,52.0,1,52.0,0.2,West,In-Store,Credit Card,29.0,3.0,2025-01,2025,Sunday
ORD103137,2025-01-26,Electronics,Headphones,46.55,1,46.55,0.05,South,Online,UPI,18.0,5.0,2025-01,2025,Sunday
ORD103471,2025-01-26,Beauty,Moisturizer,19.8,2,39.6,0.1,South,In-Store,Debit Card,32.0,3.0,2025-01,2025,Sunday
ORD104979,2025-01-26,Apparel,Sneakers,65.0,4,260.0,0.0,North,Online,Credit Card,49.0,3.0,2025-01,2025,Sunday
ORD102535,2025-01-27,Beauty,Sunscreen,15.2,1,15.2,0.05,West,In-Store,Credit Card,18.0,4.0,2025-01,2025,Monday
ORD103818,2025-01-27,Electronics,Smartphone,699.0,2,1398.0,0.0,East,In-Store,UPI,27.0,5.0,2025-01,2025,Monday
ORD101407,2025-01-27,Home & Kitchen,Coffee Maker,59.0,2,118.0,0.0,West,Online,Debit Card,20.0,5.0,2025-01,2025,Monday
ORD104198,2025-01-27,Electronics,Smartwatch,179.1,1,179.1,0.1,Central,Online,Credit Card,36.0,5.0,2025-01,2025,Monday
ORD104524,2025-01-27,Apparel,Jacket,80.1,2,160.2,0.1,East,Online,UPI,26.0,3.0,2025-01,2025,Monday
ORD101942,2025-01-28,Sports,Yoga Mat,25.0,1,25.0,0.0,North,In-Store,Credit Card,35.0,5.0,2025-01,2025,Tuesday
